timestamp,pancakeV2Price,pancakeV3Price,diff_V3_over_V2,diff_V2_over_V3,net_profit_usd_V2_to_V3,loan_amount_usd_V2_to_V3,net_profit_usd_V3_to_V2,loan_amount_usd_V3_to_V2
2025-06-12T10:37:23.479Z,666.29,666.567000,0.0416,-0.0416,-5.0192,1000,-Infinity,0
2025-06-12T10:37:23.479Z,666.29,666.567000,0.0416,-0.0416,-5.0173,1000,-Infinity,0
2025-06-12T10:37:23.479Z,666.29,666.568000,0.0417,-0.0417,-55.1242,11000,-Infinity,0
2025-06-12T10:37:23.479Z,666.27,666.568000,0.0447,-0.0447,-4.9919,1000,-Infinity,0
2025-06-12T10:37:23.479Z,666.29,666.569000,0.0419,-0.0419,-30.1115,6000,-Infinity,0
2025-06-12T10:37:25.263Z,666.29,666.568000,0.0417,-0.0417,-5.0134,1000,-Infinity,0
2025-06-12T10:37:25.264Z,666.29,666.568000,0.0417,-0.0417,-5.0173,1000,-Infinity,0
2025-06-12T10:37:25.687Z,666.29,666.571000,0.0422,-0.0422,-5.0173,1000,-Infinity,0
2025-06-12T10:37:25.699Z,666.29,666.571000,0.0422,-0.0422,-5.0173,1000,-Infinity,0
2025-06-12T10:37:26.081Z,666.29,666.568000,0.0417,-0.0417,-5.0134,1000,-Infinity,0
2025-06-12T10:37:26.101Z,666.29,666.571000,0.0422,-0.0422,-5.0173,1000,-Infinity,0
2025-06-12T10:37:26.511Z,666.29,666.568000,0.0417,-0.0417,-5.0134,1000,-Infinity,0
2025-06-12T10:37:26.511Z,666.29,666.571000,0.0422,-0.0422,-5.0120,1000,-Infinity,0
2025-06-12T10:37:26.512Z,666.29,666.568000,0.0417,-0.0417,-5.0134,1000,-Infinity,0
2025-06-12T10:37:26.512Z,666.29,666.571000,0.0422,-0.0422,-5.0134,1000,-Infinity,0
2025-06-12T10:37:26.512Z,666.29,666.571000,0.0422,-0.0422,-5.0134,1000,-Infinity,0
2025-06-12T10:37:28.191Z,666.28,666.571000,0.0437,-0.0437,-4.9967,1000,-Infinity,0
2025-06-12T10:37:30.301Z,666.26,666.569000,0.0464,-0.0464,-4.9612,1000,-Infinity,0
2025-06-12T10:37:30.714Z,666.26,666.569000,0.0464,-0.0464,-54.6305,11000,-Infinity,0
2025-06-12T10:37:31.954Z,666.26,666.566000,0.0459,-0.0459,-4.9671,1000,-Infinity,0
2025-06-12T10:37:32.754Z,666.26,666.566000,0.0459,-0.0459,-4.9671,1000,-Infinity,0
2025-06-12T10:37:35.717Z,666.32,666.566000,0.0369,-0.0369,-5.0675,1000,-Infinity,0
2025-06-12T10:37:35.717Z,666.32,666.566000,0.0369,-0.0369,-5.0616,1000,-Infinity,0
2025-06-12T10:37:36.501Z,666.25,666.566000,0.0474,-0.0474,-4.9622,1000,-Infinity,0
2025-06-12T10:37:36.501Z,666.32,666.553000,0.0350,-0.0350,-5.0675,1000,-Infinity,0
2025-06-12T10:37:36.888Z,666.25,666.553000,0.0455,-0.0455,-4.9757,1000,-Infinity,0
2025-06-12T10:37:38.088Z,666.25,666.463000,0.0320,-0.0320,-5.1107,1000,-Infinity,0
2025-06-12T10:37:38.867Z,666.26,666.463000,0.0305,-0.0305,-5.1543,1000,-Infinity,0
2025-06-12T10:37:40.448Z,666.26,666.444000,0.0276,-0.0276,-5.1543,1000,-Infinity,0
2025-06-12T10:37:47.640Z,666.29,666.435000,0.0218,-0.0218,-5.2074,1000,-Infinity,0
2025-06-12T10:37:48.036Z,666.29,666.435000,0.0218,-0.0218,-5.2161,1000,-Infinity,0
