2025-07-21T12:36:52.165Z,769.86,770.52,-0.87,0.00,0.086,1000
2025-07-21T12:37:06.673Z,769.86,770.68,-0.91,0.00,0.107,1000
2025-07-21T12:37:07.042Z,769.86,770.74,-1.00,0.00,0.115,1000
2025-07-21T12:37:07.403Z,769.86,770.74,-1.00,0.00,0.115,1000
2025-07-21T12:37:16.801Z,769.86,770.81,0.00,-0.92,0.124,1000
2025-07-21T12:37:29.237Z,769.86,770.91,-1.00,0.00,0.137,1000
2025-07-21T12:37:46.795Z,769.86,771.06,-1.05,0.00,0.156,1000
2025-07-21T12:37:49.783Z,769.86,771.10,0.00,-0.88,0.162,1000
2025-07-21T12:37:50.915Z,769.86,771.21,0.00,-0.90,0.175,1000
2025-07-21T12:38:45.432Z,769.86,771.15,0.00,-0.88,0.168,1000
2025-07-21T12:39:10.134Z,769.86,771.33,0.00,-1.00,0.191,1000
2025-07-21T12:39:15.895Z,769.86,771.47,0.00,-0.94,0.209,1000
2025-07-21T12:39:17.017Z,769.86,771.52,0.00,-0.95,0.216,1000
2025-07-21T12:39:27.299Z,769.86,771.56,-1.00,0.00,0.221,1000
2025-07-21T12:39:30.697Z,769.86,771.61,0.00,-0.95,0.228,1000
2025-07-21T12:39:31.063Z,769.86,771.71,0.00,-0.95,0.241,1000
2025-07-21T12:40:40.127Z,769.86,771.80,-0.92,0.00,0.252,1000
2025-07-21T12:40:42.960Z,769.86,771.91,0.00,-0.88,0.266,1000
2025-07-21T12:40:44.040Z,769.86,771.96,0.00,-1.00,0.273,1000
2025-07-21T12:41:03.679Z,769.86,772.09,-0.82,0.00,0.289,1000
2025-07-21T12:41:04.025Z,769.86,772.23,-1.00,0.00,0.308,1000
2025-07-21T12:43:13.763Z,769.86,772.13,-0.98,0.00,0.295,1000
2025-07-21T12:45:07.011Z,769.86,772.13,0.00,-0.87,0.295,1000
2025-07-21T12:45:10.681Z,769.86,772.13,0.00,-0.86,0.295,1000
2025-07-21T12:45:15.048Z,769.86,772.02,-1.00,0.00,0.28,1000
2025-07-21T12:45:52.303Z,769.86,772.01,0.00,-0.87,0.279,1000
2025-07-21T12:45:56.833Z,769.86,771.92,0.00,-0.90,0.267,1000
2025-07-21T12:45:58.236Z,769.86,771.91,0.00,-1.00,0.266,1000
2025-07-21T12:45:59.337Z,769.86,771.84,0.00,-1.00,0.256,1000
2025-07-21T12:46:03.932Z,769.86,771.84,0.00,-0.97,0.256,1000
2025-07-21T12:46:26.653Z,769.86,771.82,0.00,-0.89,0.255,1000
2025-07-21T12:46:33.237Z,769.86,771.65,0.00,-0.90,0.233,1000
2025-07-21T12:46:35.886Z,769.86,771.53,0.00,-1.00,0.216,1000
2025-07-21T12:48:11.354Z,769.86,771.53,-0.88,0.00,0.216,1000
2025-07-21T12:48:18.605Z,769.86,771.45,-1.00,0.00,0.206,1000
2025-07-21T12:48:21.236Z,769.86,771.38,0.00,-1.00,0.198,1000
2025-07-21T12:48:32.006Z,769.86,771.34,0.00,-0.96,0.191,1000
2025-07-21T12:48:38.161Z,769.86,771.23,0.00,-0.98,0.177,1000
2025-07-21T12:48:40.143Z,769.86,771.15,0.00,-0.95,0.168,1000
2025-07-21T12:50:03.318Z,769.86,771.16,-0.89,0.00,0.169,1000
2025-07-21T12:50:07.678Z,769.86,771.21,-0.94,0.00,0.176,1000
2025-07-21T12:50:08.792Z,769.86,771.27,-0.88,0.00,0.184,1000
2025-07-21T12:50:08.793Z,769.86,771.37,-0.91,0.00,0.195,1000
2025-07-21T12:50:10.807Z,769.86,771.38,-0.99,0.00,0.198,1000
2025-07-21T12:50:10.808Z,769.86,771.48,-0.99,0.00,0.211,1000
2025-07-21T12:50:17.286Z,769.86,771.60,0.00,-0.92,0.226,1000
2025-07-21T12:50:18.061Z,769.86,771.61,-0.95,0.00,0.228,1000
2025-07-21T12:50:20.761Z,769.86,771.69,0.00,-0.95,0.238,1000
2025-07-21T12:50:33.368Z,769.86,771.70,-0.84,0.00,0.238,1000
2025-07-21T12:50:55.993Z,769.86,771.70,-0.83,0.00,0.239,1000
2025-07-21T12:51:02.023Z,769.86,771.71,-0.84,0.00,0.24,1000
2025-07-21T12:51:10.732Z,769.86,771.82,-0.97,0.00,0.255,1000
2025-07-21T12:51:12.868Z,769.86,771.92,0.00,-0.96,0.268,1000
2025-07-21T12:51:14.685Z,769.86,771.96,0.00,-0.97,0.273,1000
2025-07-21T12:51:17.072Z,769.86,772.00,0.00,-0.92,0.277,1000
2025-07-21T12:51:25.200Z,769.86,772.03,0.00,-0.80,0.281,1000
2025-07-21T12:51:27.667Z,769.86,772.21,-1.00,0.00,0.305,1000
2025-07-21T12:51:36.901Z,769.86,772.37,-1.00,0.00,0.326,1000
2025-07-21T12:51:39.125Z,769.86,772.65,0.00,-0.97,0.362,1000
2025-07-21T12:51:43.702Z,769.86,772.76,0.00,-0.94,0.376,1000
2025-07-21T12:52:10.648Z,769.86,773.29,0.00,-0.29,0.444,1000
2025-07-21T12:52:11.787Z,769.86,773.29,0.00,-0.34,0.444,1000
2025-07-21T12:52:13.342Z,769.86,773.25,0.00,-0.35,0.439,1000
2025-07-21T12:52:13.342Z,769.86,773.25,0.00,-0.35,0.439,1000
2025-07-21T12:52:14.074Z,769.86,773.25,0.00,-0.35,0.438,1000
2025-07-21T12:52:16.158Z,769.86,773.24,0.00,-0.35,0.438,1000
2025-07-21T12:52:19.113Z,769.86,773.21,0.00,-0.40,0.433,1000
2025-07-21T12:52:22.207Z,769.86,773.20,0.00,-0.59,0.432,1000
2025-07-21T12:52:22.990Z,769.86,773.12,0.00,-0.61,0.421,1000
2025-07-21T12:52:23.348Z,769.86,773.05,0.00,-0.61,0.412,1000
2025-07-21T12:52:24.169Z,769.86,773.04,0.00,-0.61,0.411,1000
2025-07-21T12:52:31.289Z,769.86,773.03,0.00,-0.62,0.41,1000
2025-07-21T12:52:35.678Z,769.86,772.89,0.00,-0.79,0.393,1000
2025-07-21T12:52:46.216Z,769.86,772.89,0.00,-0.80,0.392,1000
2025-07-21T12:52:54.170Z,769.86,772.87,0.00,-0.83,0.389,1000
2025-07-21T12:54:40.749Z,769.86,772.85,0.00,-0.88,0.387,1000
2025-07-21T12:54:43.386Z,769.86,772.79,0.00,-0.93,0.379,1000
2025-07-21T12:54:49.277Z,769.86,772.73,0.00,-0.91,0.372,1000
2025-07-21T12:54:52.138Z,769.86,772.58,-1.00,0.00,0.353,1000
2025-07-21T12:54:55.433Z,769.86,772.58,-1.00,0.00,0.352,1000
2025-07-21T12:55:09.563Z,769.86,772.49,-0.99,0.00,0.34,1000
2025-07-21T12:55:10.304Z,769.86,772.45,0.00,-1.05,0.335,1000
2025-07-21T12:55:11.811Z,769.86,772.36,0.00,-0.98,0.324,1000
2025-07-21T12:55:12.187Z,769.86,772.35,0.00,-0.98,0.322,1000
2025-07-21T12:55:39.050Z,769.86,772.29,0.00,-0.97,0.314,1000
2025-07-21T12:55:44.166Z,769.86,772.01,0.00,-0.97,0.278,1000
2025-07-21T12:55:46.820Z,769.86,771.97,0.00,-0.96,0.273,1000
2025-07-21T12:55:49.935Z,769.86,771.91,0.00,-1.00,0.266,1000
2025-07-21T12:55:55.594Z,769.86,771.91,0.00,-0.95,0.265,1000
2025-07-21T12:56:55.213Z,769.86,771.95,-0.94,0.00,0.272,1000
2025-07-21T12:56:58.470Z,769.86,771.99,-0.98,0.00,0.277,1000
2025-07-21T12:57:22.769Z,769.86,772.00,-0.86,0.00,0.278,1000
2025-07-21T12:58:43.017Z,769.86,772.01,-0.85,0.00,0.278,1000
2025-07-21T13:00:04.868Z,769.86,772.07,0.00,-0.99,0.287,1000
2025-07-21T13:00:10.001Z,769.86,772.08,-0.93,0.00,0.288,1000
2025-07-21T13:00:12.317Z,769.86,772.20,0.00,-0.98,0.304,1000
2025-07-21T13:00:12.826Z,769.86,772.21,0.00,-0.98,0.305,1000
2025-07-21T13:00:56.999Z,769.86,772.30,0.00,-0.98,0.317,1000
2025-07-21T13:01:03.237Z,769.86,772.31,-0.98,0.00,0.317,1000
2025-07-21T13:02:02.281Z,769.86,772.30,0.00,-0.93,0.316,1000
2025-07-21T13:02:03.031Z,769.86,772.28,0.00,-0.93,0.313,1000
2025-07-21T13:02:05.021Z,769.86,772.27,0.00,-0.93,0.313,1000
2025-07-21T13:02:08.675Z,769.86,772.27,-0.99,0.00,0.312,1000
2025-07-21T13:02:11.708Z,769.86,772.11,0.00,-0.96,0.291,1000
2025-07-21T13:02:16.270Z,769.86,771.97,0.00,-0.96,0.274,1000
2025-07-21T13:02:49.357Z,769.86,771.85,0.00,-0.94,0.258,1000
2025-07-21T13:02:51.738Z,769.86,771.75,0.00,-1.00,0.245,1000
2025-07-21T13:02:52.633Z,769.86,771.74,-1.00,0.00,0.243,1000
2025-07-21T13:02:57.027Z,769.86,771.61,0.00,-0.91,0.227,1000
2025-07-21T13:03:07.369Z,769.86,771.42,-0.97,0.00,0.203,1000
2025-07-21T13:03:24.214Z,769.86,771.41,0.00,-0.93,0.202,1000
2025-07-21T13:03:31.427Z,769.86,771.29,0.00,-0.91,0.186,1000
2025-07-21T13:04:09.356Z,769.86,771.29,0.00,-0.85,0.186,1000
2025-07-21T13:04:34.781Z,769.86,771.29,0.00,-0.88,0.186,1000
2025-07-21T13:05:17.035Z,769.86,770.94,0.00,-1.00,0.141,1000
2025-07-21T13:05:17.768Z,769.86,770.88,0.00,-1.00,0.132,1000
2025-07-21T13:05:22.100Z,769.86,770.77,-0.94,0.00,0.119,1000
2025-07-21T13:05:25.256Z,769.86,770.54,-0.97,0.00,0.089,1000
2025-07-21T13:05:26.757Z,769.86,770.23,-0.81,0.00,0.049,1000
2025-07-21T13:05:33.173Z,769.86,770.10,0.00,-1.00,0.031,1000
2025-07-21T13:05:33.541Z,769.86,770.09,0.00,-1.00,0.029,1000
2025-07-21T13:05:34.417Z,769.86,770.00,-1.00,0.00,0.018,1000
2025-07-21T13:05:35.181Z,769.86,769.83,0.00,-1.00,0.004,1000
2025-07-21T13:05:36.390Z,769.86,769.68,-1.05,0.00,0.023,1000
